parentId,childId,order
esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersTable,esrs_TopicalESRSAxis,5.0
esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersTable,esrs_IdentifierOfPolicyTypedAxis,0.0
esrs_DisclosureOfClimateChangeMitigationAndAdaptationActionsAndResourcesAllocatedForTheirImplementationExplanatory,esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,10.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,10.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,20.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_DisclosureOfKeyActionExplanatory,40.0
esrs_DisclosureOfKeyActionExplanatory,esrs_StatusOfKeyAction,10.0
esrs_DisclosureOfKeyActionExplanatory,esrs_YearWhenKeyActionIsToBeCompleted,50.0
esrs_DisclosureOfKeyActionExplanatory,esrs_TimeHorizonUnderWhichKeyActionIsToBeCompleted,40.0
esrs_DisclosureOfKeyActionExplanatory,esrs_DecarbonisationLeverType,20.0
esrs_DisclosureOfKeyActionExplanatory,esrs_AdaptationSolutionType,30.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_DescriptionOfScopeOfKeyActionExplanatory,60.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_NameOrIdentifierOfRelatedImpactsRisksAndOpportunities,20.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_DisclosureOfQuantitativeAndQualitativeInformationRegardingProgressOfActionsOrActionPlansDisclosedInPriorPeriodsExplanatory,80.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_DisclosureOfExpectedOutcomesOfKeyActionAndHowItsImplementationContributesToAchievementOfPolicyObjectivesAndTargetsExplanatory,50.0
esrs_DisclosureOfExpectedOutcomesOfKeyActionAndHowItsImplementationContributesToAchievementOfPolicyObjectivesAndTargetsExplanatory,esrs_AchievedGHGEmissionReductions,10.0
esrs_DisclosureOfExpectedOutcomesOfKeyActionAndHowItsImplementationContributesToAchievementOfPolicyObjectivesAndTargetsExplanatory,esrs_ExpectedGHGEmissionReductions,20.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_NameOrIdentifierOfRelatedPolicy,30.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_KeyActionIsTakenToProvideForAndCooperateInOrSupportProvisionOfRemedyForThoseHarmedByActualMaterialImpacts,70.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,esrs_NameOrIdentifierOfActionPlan,10.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,esrs_TopicalESRSAxis,4.0
esrs_TopicalESRSAxis,esrs_TopicTopicUnspecifiedMember,10.0
esrs_TopicTopicUnspecifiedMember,esrs_ESRSE1ClimateChangeMember,10.0
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,esrs_IdentifierOfActionPlanTypedAxis,0.0
esrs_DisclosureOfClimateChangeMitigationAndAdaptationActionsAndResourcesAllocatedForTheirImplementationExplanatory,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesAbstract,20.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesAbstract,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,10.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesAbstract,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesLineItems,20.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesLineItems,esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,10.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,30.0
esrs_AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,esrs_ExplanationOfExtentToWhichAbilityToImplementActionDependsOnAvailabilityAndAllocationOfResourcesExplanatory,10.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_DescriptionOfTypeOfCurrentAndFutureFinancialAndOtherResourcesAllocatedToActionPlanExplanatory,20.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_ExplanationOfHowCurrentFinancialResourcesRelateToMostRelevantAmountsPresentedInFinancialStatementsExplanatory,40.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToRelevantLineItemsOrNotesInFinancialStatementsExplanatory,50.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToKeyPerformanceIndicatorsRequiredUnderCommissionDelegatedRegulationEU2021NO2178Explanatory,60.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToCapExPlanRequiredByCommissionDelegatedRegulationEU2021NO2178Explanatory,70.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory,80.0
esrs_DisclosureOfSignificantOperationalExpendituresOpexAndOrCapitalExpendituresCapexRequiredForImplementationOfActionPlanExplanatory,esrs_NameOrIdentifierOfActionPlan,10.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,esrs_TopicalESRSAxis,3.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,esrs_IdentifierOfActionPlanTypedAxis,1.0
esrs_DisclosureOfClimateChangeMitigationAndAdaptationActionsAndResourcesAllocatedForTheirImplementationExplanatory,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedAbstract,30.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedAbstract,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,10.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,esrs_ReportingScopeAxis,4.0
esrs_ReportingScopeAxis,esrs_CurrentAndRetrospectiveMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_ShorttermMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_MediumtermMember,20.0
esrs_CurrentAndRetrospectiveMember,esrs_LongtermMember,40.0
esrs_CurrentAndRetrospectiveMember,esrs_RestatedCorrectedOrRevisedMember,30.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedAbstract,esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedLineItems,20.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedLineItems,esrs_FinancialResourcesAllocatedToActionPlanCapEx,20.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedLineItems,esrs_FinancialResourcesAllocatedToActionPlanOpEx,10.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,esrs_TopicalESRSAxis,6.0
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,esrs_IdentifierOfActionPlanTypedAxis,0.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsGeneralAbstract,esrs_DisclosureOfAnticipatedFinancialEffectsOfMaterialPollutionrelatedRisksAndOpportunitiesExplanatory,10.0
esrs_DisclosureOfAnticipatedFinancialEffectsOfMaterialPollutionrelatedRisksAndOpportunitiesExplanatory,esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsAbstract,10.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsAbstract,esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsTable,10.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsAbstract,esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,20.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,10.0
esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,esrs_PercentageOfNetRevenueMadeWithProductsAndServicesThatAreOrThatContainSubstancesOfConcern,10.0
esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,esrs_PercentageOfNetRevenueMadeWithProductsAndServicesThatAreOrThatContainSubstancesOfVeryHighConcern,20.0
esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,esrs_OperatingExpendituresOpExInConjunctionWithMajorIncidentsAndDepositsPollution,30.0
esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,esrs_CapitalExpendituresCapExInConjunctionWithMajorIncidentsAndDepositsPollution,40.0
esrs_DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution,50.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,esrs_DisclosureOfQualitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromPollutionrelatedImpactsExplanatory,20.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,esrs_DescriptionOfEffectsConsideredRelatedImpactsAndTimeHorizonsInWhichTheyAreLikelyToMaterialisePollutionExplanatory,30.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,esrs_DescriptionOfMaterialIncidentsAndDepositsWherebyPollutionHadNegativeImpactsOnEnvironmentAndOrIsExpectedToHaveNegativeEffectsOnFinancialCashFlowsFinancialPositionAndFinancialPerformanceExplanatory,40.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsTable,esrs_ReportingScopeAxis,2.0
esrs_ReportingScopeAxis,esrs_CurrentAndRetrospectiveMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_ShorttermMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_MediumtermMember,20.0
esrs_CurrentAndRetrospectiveMember,esrs_LongtermMember,30.0
esrs_CurrentAndRetrospectiveMember,esrs_RestatedCorrectedOrRevisedMember,40.0
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsTable,esrs_RangeAxis,0.0
esrs_RangeAxis,esrs_EstimatedValueMember,10.0
esrs_EstimatedValueMember,esrs_MinimumValueMember,10.0
esrs_EstimatedValueMember,esrs_MaximumValueMember,20.0
esrs_ResourceInflowsGeneralAbstract,esrs_DisclosureOfInformationOnResourceInflowsRelatedToMaterialImpactsRisksAndOpportunitiesExplanatory,10.0
esrs_DisclosureOfInformationOnResourceInflowsRelatedToMaterialImpactsRisksAndOpportunitiesExplanatory,esrs_ResourceInflowsAbstract,10.0
esrs_ResourceInflowsAbstract,esrs_ResourceInflowsTable,10.0
esrs_ResourceInflowsAbstract,esrs_ResourceInflowsLineItems,20.0
esrs_ResourceInflowsLineItems,esrs_DescriptionOfResourceInflowsForProductsAndMaterialsWaterAndPropertyPlantAndEquipmentUsedInOwnOperationsAndAlongUpstreamValueChainExplanatory,10.0
esrs_ResourceInflowsLineItems,esrs_DescriptionOfMethodologiesUsedToCalculateDataAndKeyAssumptionsUsedResourceInflowsExplanatory,40.0
esrs_ResourceInflowsLineItems,esrs_DataSourcesResourceInflows,50.0
esrs_ResourceInflowsLineItems,esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,20.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_PercentageOfBiologicalMaterialsUsedToManufactureProductsAndServicesThatAreSustainablySourced,20.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_ProductsAndTechnicalAndBiologicalMaterialsUsed,10.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_InformationAboutCertificationSchemeUsedAndApplicationOfCascadingPrincipleResourceInflowsExplanatory,30.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_SecondaryReusedOrRecycledComponentsSecondaryIntermediaryProductsAndSecondaryMaterialsUsedToManufactureProductsAndServices,40.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_PercentageOfSecondaryReusedOrRecycledComponentsSecondaryIntermediaryProductsAndSecondaryMaterialsUsedToManufactureProductsAndServices,50.0
esrs_InformationAboutMaterialsUsedToManufactureProductsAndServicesExplanatory,esrs_DescriptionOfMaterialsThatAreSourcedFromByproductsOrWasteStreamExplanatory,60.0
esrs_ResourceInflowsLineItems,esrs_DescriptionOfHowDoubleCountingWasAvoidedForReusedRecycledCategoriesAndChoicesMadeExplanatory,30.0
esrs_ResourceInflowsTable,esrs_ReportingScopeAxis,1.0
esrs_ReportingScopeAxis,esrs_CurrentAndRetrospectiveMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_MilestonesAndTargetYearsMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_RestatedCorrectedOrRevisedMember,20.0
esrs_OtherMaterialAndOrEntityspecificInformationGeneralAbstract,esrs_DisclosureOfOtherMaterialAndOrEntityspecificInformationToEnableUsersUnderstandUndertakingsSustainabilityrelatedImpactsRisksOrOpportunitiesExplanatory,10.0
esrs_DisclosureOfOtherMaterialAndOrEntityspecificInformationToEnableUsersUnderstandUndertakingsSustainabilityrelatedImpactsRisksOrOpportunitiesExplanatory,esrs_OtherMaterialAndOrEntityspecificInformationAbstract,10.0
esrs_OtherMaterialAndOrEntityspecificInformationAbstract,esrs_OtherMaterialAndOrEntityspecificInformationTable,10.0
esrs_OtherMaterialAndOrEntityspecificInformationAbstract,esrs_OtherMaterialAndOrEntityspecificInformationLineItems,20.0
esrs_OtherMaterialAndOrEntityspecificInformationLineItems,esrs_DisclosureOfOtherMaterialAndOrEntityspecificInformationExplanatory,20.0
esrs_OtherMaterialAndOrEntityspecificInformationLineItems,esrs_TypeOfESRSSubtopic,30.0
esrs_OtherMaterialAndOrEntityspecificInformationLineItems,esrs_NameOrIdentifierOfImpactRiskAndOpportunity,10.0
esrs_OtherMaterialAndOrEntityspecificInformationLineItems,esrs_NameAndReferenceToOtherLegislationOrGenerallyAcceptedSustainabilityReportingStandardsAndFrameworks,40.0
esrs_OtherMaterialAndOrEntityspecificInformationTable,esrs_IdentifierOfImpactRiskAndOpportunityTypedAxis,3.0
esrs_CollectiveBargainingCoverageAndSocialDialogueGeneralAbstract,esrs_DisclosureOfExtentToWhichWorkingConditionsAndTermsOfEmploymentOfEmployeesAreDeterminedOrInfluencedByCollectiveBargainingAgreementsAndExtentToWhichEmployeesAreRepresentedInSocialDialogueInEeaAtEstablishmentAndEuropeanLevelExplanatory,10.0
esrs_DisclosureOfExtentToWhichWorkingConditionsAndTermsOfEmploymentOfEmployeesAreDeterminedOrInfluencedByCollectiveBargainingAgreementsAndExtentToWhichEmployeesAreRepresentedInSocialDialogueInEeaAtEstablishmentAndEuropeanLevelExplanatory,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaAbstract,20.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaTable,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaLineItems,20.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaLineItems,esrs_CoverageRateOfEmployeesInCountryEeaThatAreCoveredAtEstablishmentLevelByWorkersRepresentatives,20.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaLineItems,esrs_CoverageRateOfEmployeesInCountryEeaThatAreCoveredByCollectiveBargainingAgreements,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaTable,esrs_CountryAxis,0.0
esrs_CountryAxis,esrs_CountryMember,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaTable,esrs_ReportingScopeAxis,1.0
esrs_ReportingScopeAxis,esrs_CurrentAndRetrospectiveMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_MilestonesAndTargetYearsMember,10.0
esrs_CurrentAndRetrospectiveMember,esrs_RestatedCorrectedOrRevisedMember,20.0
esrs_DisclosureOfExtentToWhichWorkingConditionsAndTermsOfEmploymentOfEmployeesAreDeterminedOrInfluencedByCollectiveBargainingAgreementsAndExtentToWhichEmployeesAreRepresentedInSocialDialogueInEeaAtEstablishmentAndEuropeanLevelExplanatory,esrs_CollectiveBargainingCoverageByRegionNoneeaAbstract,30.0
esrs_CollectiveBargainingCoverageByRegionNoneeaAbstract,esrs_CollectiveBargainingCoverageByRegionNoneeaTable,10.0
esrs_CollectiveBargainingCoverageByRegionNoneeaAbstract,esrs_CollectiveBargainingCoverageByRegionNoneeaLineItems,20.0
esrs_CollectiveBargainingCoverageByRegionNoneeaLineItems,esrs_CoverageRateOfEmployeesInRegionNoneeaThatAreCoveredByCollectiveBargainingAgreements,10.0
esrs_CollectiveBargainingCoverageByRegionNoneeaTable,esrs_ReportingScopeAxis,1.0
esrs_CollectiveBargainingCoverageByRegionNoneeaTable,esrs_RegionTypedAxis,0.0
esrs_DisclosureOfExtentToWhichWorkingConditionsAndTermsOfEmploymentOfEmployeesAreDeterminedOrInfluencedByCollectiveBargainingAgreementsAndExtentToWhichEmployeesAreRepresentedInSocialDialogueInEeaAtEstablishmentAndEuropeanLevelExplanatory,esrs_CollectiveBargainingCoverageAndSocialDialogueAbstract,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueTable,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,20.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_PercentageOfNonemployeesInOwnWorkforceWhoseWorkingConditionsAndTermsOfEmploymentAreDeterminedOrInfluencedByCollectiveBargainingAgreements,50.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_BasisForDeterminationOfWorkingConditionsAndTermsOfEmploymentForEmployeesNotCoveredByCollectiveBargainingAgreements,30.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_DisclosureOfExistenceOfAnyAgreementWithEmployeesForRepresentationByEuropeanWorksCouncilEwcSocietasEuropaeaSeWorksCouncilOrSocietasCooperativaEuropaeaSceWorksCouncilExplanatory,60.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_UndertakingHasOneOrMoreCollectiveBargainingAgreementsEea,20.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_PercentageOfTotalEmployeesCoveredByCollectiveBargainingAgreements,10.0
esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_DisclosureOfExtentToWhichWorkingConditionsAndTermsOfEmploymentOfNonemployeesInOwnWorkforceAreDeterminedOrInfluencedByCollectiveBargainingAgreementsExplanatory,40.0
esrs_CollectiveBargainingCoverageAndSocialDialogueTable,esrs_ReportingScopeAxis,1.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4GeneralAbstract,esrs_DescriptionOfMaterialImpactsResultingFromMaterialityAssessmentExplanatory,10.0
esrs_DescriptionOfMaterialImpactsResultingFromMaterialityAssessmentExplanatory,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Abstract,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Abstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Table,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Abstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,esrs_DisclosureOfListOfMaterialSitesInOwnOperationsBasedOnResultsOfIdentificationAndAssessmentOfActualAndPotentialImpactsOnBiodiversityAndEcosystemsExplanatory,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,esrs_DisclosureOfActivitiesNegativelyAffectingBiodiversitySensitiveAreasExplanatory,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,esrs_DisclosureOfBiodiversitysensitiveAreasImpactedExplanatory,30.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,esrs_MaterialNegativeImpactsWithRegardsToLandDegradationDesertificationOrSoilSealingHaveBeenIdentified,40.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4LineItems,esrs_OwnOperationsAffectThreatenedSpecies,50.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Table,esrs_TopicalESRSAxis,2.0
esrs_TopicalESRSAxis,esrs_TopicTopicUnspecifiedMember,10.0
esrs_TopicTopicUnspecifiedMember,esrs_ESRSE4BiodiversityAndEcosystemsMember,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Table,esrs_IdentifierOfImpactRiskAndOpportunityTypedAxis,1.0
esrs_DescriptionOfMaterialImpactsResultingFromMaterialityAssessmentExplanatory,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesAbstract,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesAbstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesTable,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesAbstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesLineItems,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesLineItems,esrs_DisclosureOfListOfMaterialSitesInOwnOperationsBasedOnResultsOfIdentificationAndAssessmentOfActualAndPotentialImpactsOnBiodiversityAndEcosystemsExplanatory,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesTable,esrs_TopicalESRSAxis,9.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesTable,esrs_IdentifierOfImpactRiskAndOpportunityTypedAxis,1.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesTable,esrs_EcologicalStatusOfAreasTypedAxis,7.0
esrs_DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,esrs_DescriptionOfScopeMainFeaturesAndComponentsOfRiskManagementAndInternalControlProcessesAndSystemsInRelationToSustainabilityReportingExplanatory,10.0
esrs_DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,esrs_DescriptionOfRiskAssessmentApproachFollowedInRelationToSustainabilityReportingProcessExplanatory,20.0
esrs_DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,esrs_DescriptionOfMainRisksIdentifiedAndTheirMitigationStrategiesInRelationToSustainabilityReportingProcessExplanatory,30.0
esrs_DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,esrs_DescriptionOfHowFindingsOfRiskAssessmentAndInternalControlsAsRegardsSustainabilityReportingProcessHaveBeenIntegratedIntoRelevantInternalFunctionsAndProcessesExplanatory,40.0
esrs_DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,esrs_DescriptionOfPeriodicReportingOfFindingsOfRiskAssessmentAndInternalControlsToAdministrativeManagementAndSupervisoryBodiesInRelationToSustainabilityReportingProcessExplanatory,50.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1GeneralAbstract,esrs_DisclosureOfMaterialImpactsRisksAndOpportunitiesAndHowTheyInteractWithStrategyAndBusinessModelExplanatory,10.0
esrs_DisclosureOfMaterialImpactsRisksAndOpportunitiesAndHowTheyInteractWithStrategyAndBusinessModelExplanatory,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1Abstract,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1Abstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1Table,10.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1Abstract,esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1LineItems,20.0
esrs_MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1LineItems,esrs_InformationAboutResilienceOfStrategyAndBusinessModelRegardingCapacityToAddressMaterialImpactsAndRisksAndToTakeAdvantageOfMaterialOpportunitiesExplanatory,10.0
esrs_InformationAboutResilienceOfStrategyAndBusinessModelRegardingCapacityToAddressMaterialImpactsAndRisksAndToTakeAdvantageOfMaterialOpportunitiesExplanatory,esrs_DisclosureOfHowResilienceAnalysisHasBeenConductedExplanatory,20.0
