tag_id,qname,abstract,periodType
esrs_Milestone2025YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2025YearMember,False,duration
esrs_Milestone2030YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2030YearMember,False,duration
esrs_Milestone2035YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2035YearMember,False,duration
esrs_Milestone2040YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2040YearMember,False,duration
esrs_Milestone2045YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2045YearMember,False,duration
esrs_Milestone2050YearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Milestone2050YearMember,False,duration
esrs_MilestonesAndTargetYearsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MilestonesAndTargetYearsMember,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesAbstract,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesLineItems,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesTable,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersAbstract,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersLineItems,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToConsumersAndEndusersTable,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceAbstract,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceLineItems,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceTable,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersAbstract,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersLineItems,False,duration
esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersTable,False,duration
esrs_MinimumDisclosureRequirementActionsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsGeneralAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,False,duration
esrs_MinimumDisclosureRequirementActionsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsTable,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToPollutionAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToPollutionAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToPollutionLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToPollutionLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToPollutionTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToPollutionTable,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyTable,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesAbstract,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesLineItems,False,duration
esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesTable,False,duration
esrs_MinimumDisclosureRequirementActionsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementActionsTable,False,duration
esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedTable,False,duration
esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsAbstract,False,duration
esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsGeneralAbstract,False,duration
esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsLineItems,False,duration
esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsAdditionalOrEntitySpecificMetricsTable,False,duration
esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsAbstract,False,duration
esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsGeneralAbstract,False,duration
esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsLineItems,False,duration
esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementMetricsListOfESRSMetricsTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesGeneralAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionLineItem,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionLineItem,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToPollutionTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesAbstract,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesLineItems,False,duration
esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesTable,False,duration
esrs_MinimumDisclosureRequirementPoliciesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementPoliciesTable,False,duration
esrs_MinimumDisclosureRequirementResourcesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesGeneralAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,False,duration
esrs_MinimumDisclosureRequirementResourcesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToPollutionTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedAbstract,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedTable,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesLineItems,False,duration
esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesTable,False,duration
esrs_MinimumDisclosureRequirementResourcesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesTable,False,duration
esrs_MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesAbstract,False,duration
